state,ward_id,month,consumption_kwh
Assam,W2,2014-07,1.98
Assam,W2,2014-08,1.82
Assam,W2,2014-09,1.51
Assam,W2,2014-10,1.58
Assam,W2,2014-11,1.59
Assam,W2,2014-12,1.61
Assam,W2,2015-01,1.58
Assam,W2,2015-02,1.6
Assam,W2,2015-03,1.71
Assam,W3,2014-04,1.92
Assam,W3,2014-05,1.93
Assam,W3,2014-06,1.97
Assam,W3,2014-07,1.87
Assam,W3,2014-08,1.95
Assam,W3,2014-09,1.77
Assam,W3,2014-10,1.68
Assam,W3,2014-11,1.5
Assam,W3,2014-12,1.56
Assam,W3,2015-01,1.8
Assam,W3,2015-02,1.83
Assam,W3,2015-03,1.8
Assam,W4,2014-04,1.59
Assam,W4,2014-05,1.63
Assam,W4,2014-06,1.65
Assam,W4,2014-07,1.77
Assam,W4,2014-08,1.68
Assam,W4,2014-09,1.55
Assam,W4,2014-10,1.35
Assam,W4,2014-11,1.42
Assam,W4,2014-12,1.36
Assam,W4,2015-01,1.54
Assam,W4,2015-02,1.51
Assam,W4,2015-03,1.67
Assam,W5,2014-04,3.03
Assam,W5,2014-05,3.05
Assam,W5,2014-06,3.32
Assam,W5,2014-07,3.42
Assam,W5,2014-08,3.05
Assam,W5,2014-09,2.53
Assam,W5,2014-10,2.85
Assam,W5,2014-11,2.59
Assam,W5,2014-12,2.66
Assam,W5,2015-01,2.98
Assam,W5,2015-02,2.7
Assam,W5,2015-03,2.94
Assam,W6,2014-04,0.08
Assam,W6,2014-05,0.07
Assam,W6,2014-06,0.08
Assam,W6,2014-07,0.08
Assam,W6,2014-08,0.08
Assam,W6,2014-09,0.07
Assam,W6,2014-10,0.07
Assam,W6,2014-11,0.07
Assam,W6,2014-12,0.06
Assam,W6,2015-01,0.07
Assam,W6,2015-02,0.07
Assam,W6,2015-03,0.08
Assam,W7,2014-04,2.67
Assam,W7,2014-05,2.63
Assam,W7,2014-06,2.86
Assam,W7,2014-07,3.19
Assam,W7,2014-08,3.1
Assam,W7,2014-09,2.47
Assam,W7,2014-10,2.67
Assam,W7,2014-11,2.39
Assam,W7,2014-12,2.23
Assam,W7,2015-01,2.47
Assam,W7,2015-02,2.56
Assam,W7,2015-03,2.61
Assam,W8,2014-04,4.8
Assam,W8,2014-05,4.56
Assam,W8,2014-06,5.02
Assam,W8,2014-07,4.97
Assam,W8,2014-08,4.37
Assam,W8,2014-09,4.15
Assam,W8,2014-10,4.07
Assam,W8,2014-11,3.99
Assam,W8,2014-12,4.11
Assam,W8,2015-01,3.9
Assam,W8,2015-02,3.9
Assam,W8,2015-03,4.39
Assam,W9,2014-04,0.93
Assam,W9,2014-05,0.96
Assam,W9,2014-06,1.02
Assam,W9,2014-07,1.08
Assam,W9,2014-08,0.88
Assam,W9,2014-09,0.84
Assam,W9,2014-10,0.87
Assam,W9,2014-11,0.9
Assam,W9,2014-12,0.87
Assam,W9,2015-01,0.9
Assam,W9,2015-02,0.91
Assam,W9,2015-03,0.97
Assam,W10,2014-04,0.84
Assam,W10,2014-05,0.86
Assam,W10,2014-06,0.86
Assam,W10,2014-07,0.95
Assam,W10,2014-08,0.86
Assam,W10,2014-09,0.82
Assam,W10,2014-10,0.81
Assam,W10,2014-11,0.69
Assam,W10,2014-12,0.72
Assam,W10,2015-01,0.79
Assam,W10,2015-02,0.75
Assam,W10,2015-03,0.87
Manipur,W1,2014-04,0.08
Manipur,W1,2014-05,0.08
Manipur,W1,2014-06,0.08
Manipur,W1,2014-07,0.09
Manipur,W1,2014-08,0.08
Manipur,W1,2014-09,0.07
Manipur,W1,2014-10,0.08
Manipur,W1,2014-11,0.07
Manipur,W1,2014-12,0.07
Manipur,W1,2015-01,0.08
Manipur,W1,2015-02,0.07
Manipur,W1,2015-03,0.08
Manipur,W2,2014-04,2.35
Manipur,W2,2014-05,2.31
Manipur,W2,2014-06,2.64
Manipur,W2,2014-07,2.31
Manipur,W2,2014-08,2.49
Manipur,W2,2014-09,2.22
Manipur,W2,2014-10,2.15
Manipur,W2,2014-11,1.92
Manipur,W2,2014-12,1.97
Manipur,W2,2015-01,2.48
Manipur,W2,2015-02,2.17
Manipur,W2,2015-03,2.37
Manipur,W3,2014-04,0.67
Manipur,W3,2014-05,0.74
Manipur,W3,2014-06,0.71
Manipur,W3,2014-07,0.74
Manipur,W3,2014-08,0.74
Manipur,W3,2014-09,0.72
Manipur,W3,2014-10,0.63
Manipur,W3,2014-11,0.65
Manipur,W3,2014-12,0.61
Manipur,W3,2015-01,0.64
Manipur,W3,2015-02,0.65
Manipur,W3,2015-03,0.67
Manipur,W4,2014-04,3.06
Manipur,W4,2014-05,3.34
Manipur,W4,2014-06,3.41
Manipur,W4,2014-07,3.84
Manipur,W4,2014-08,3.66
Manipur,W4,2014-09,2.91
Manipur,W4,2014-10,2.99
Manipur,W4,2014-11,2.7
Manipur,W4,2014-12,2.93
Manipur,W4,2015-01,3.33
Manipur,W4,2015-02,3.13
Manipur,W4,2015-03,3.38
Manipur,W5,2014-04,3.06
Manipur,W5,2014-05,3.28
Manipur,W5,2014-06,3.1
Manipur,W5,2014-07,3.73
Manipur,W5,2014-08,3.51
Manipur,W5,2014-09,3.12
Manipur,W5,2014-10,2.94
Manipur,W5,2014-11,2.56
Manipur,W5,2014-12,2.84
Manipur,W5,2015-01,2.84
Manipur,W5,2015-02,2.98
Manipur,W5,2015-03,3.01
Manipur,W6,2014-04,3.98
Manipur,W6,2014-05,4.03
Manipur,W6,2014-06,3.97
Manipur,W6,2014-07,4.42
Manipur,W6,2014-08,4.31
Manipur,W6,2014-09,3.76
Manipur,W6,2014-10,3.36
Manipur,W6,2014-11,3.4
Manipur,W6,2014-12,3.7
Manipur,W6,2015-01,3.6
Manipur,W6,2015-02,4.0
Manipur,W6,2015-03,3.85
Manipur,W7,2014-04,0.53
Manipur,W7,2014-05,0.58
Manipur,W7,2014-06,0.54
Manipur,W7,2014-07,0.6
Manipur,W7,2014-08,0.59
Manipur,W7,2014-09,0.5
Manipur,W7,2014-10,0.47
Manipur,W7,2014-11,0.46
Manipur,W7,2014-12,0.46
Manipur,W7,2015-01,0.5
Manipur,W7,2015-02,0.53
Manipur,W7,2015-03,0.61
Manipur,W8,2014-04,4.83
Manipur,W8,2014-05,5.02
Manipur,W8,2014-06,5.14
Manipur,W8,2014-07,5.06
Manipur,W8,2014-08,4.99
Manipur,W8,2014-09,4.15
Manipur,W8,2014-10,4.49
Manipur,W8,2014-11,4.16
Manipur,W8,2014-12,3.49
Manipur,W8,2015-01,3.98
Manipur,W8,2015-02,4.4
Manipur,W8,2015-03,4.46
Manipur,W9,2014-04,6.61
Manipur,W9,2014-05,5.41
Manipur,W9,2014-06,6.31
Manipur,W9,2014-07,7.15
Manipur,W9,2014-08,6.17
Manipur,W9,2014-09,6.35
Manipur,W9,2014-10,5.57
Manipur,W9,2014-11,5.5
Manipur,W9,2014-12,5.6
Manipur,W9,2015-01,5.76
Manipur,W9,2015-02,6.23
Manipur,W9,2015-03,6.22
Manipur,W10,2014-04,0.42
Manipur,W10,2014-05,0.44
Manipur,W10,2014-06,0.45
Manipur,W10,2014-07,0.46
Manipur,W10,2014-08,0.45
Manipur,W10,2014-09,0.38
Manipur,W10,2014-10,0.39
Manipur,W10,2014-11,0.37
Manipur,W10,2014-12,0.39
Manipur,W10,2015-01,0.38
Manipur,W10,2015-02,0.39
Manipur,W10,2015-03,0.42
Meghalaya,W1,2014-04,9.11
Meghalaya,W1,2014-05,10.17
Meghalaya,W1,2014-06,9.64
Meghalaya,W1,2014-07,10.07
Meghalaya,W1,2014-08,9.46
Meghalaya,W1,2014-09,9.28
Meghalaya,W1,2014-10,8.57
Meghalaya,W1,2014-11,8.0
Meghalaya,W1,2014-12,8.06
Meghalaya,W1,2015-01,9.14
Meghalaya,W1,2015-02,8.94
Meghalaya,W1,2015-03,9.31
Meghalaya,W2,2014-04,8.91
Meghalaya,W2,2014-05,9.31
Meghalaya,W2,2014-06,9.29
Meghalaya,W2,2014-07,10.13
Meghalaya,W2,2014-08,9.61
Meghalaya,W2,2014-09,8.7
Meghalaya,W2,2014-10,7.78
Meghalaya,W2,2014-11,7.28
Meghalaya,W2,2014-12,8.13
Meghalaya,W2,2015-01,8.38
Meghalaya,W2,2015-02,8.42
Meghalaya,W2,2015-03,8.74
Meghalaya,W3,2014-04,1.93
Meghalaya,W3,2014-05,2.16
Meghalaya,W3,2014-06,1.98
Meghalaya,W3,2014-07,2.31
Meghalaya,W3,2014-08,2.11
Meghalaya,W3,2014-09,1.9
Meghalaya,W3,2014-10,1.76
Meghalaya,W3,2014-11,1.82
Meghalaya,W3,2014-12,1.74
Meghalaya,W3,2015-01,1.86
Meghalaya,W3,2015-02,1.97
Meghalaya,W3,2015-03,1.89
Meghalaya,W4,2014-04,2.39
Meghalaya,W4,2014-05,2.4
Meghalaya,W4,2014-06,2.58
Meghalaya,W4,2014-07,2.58
Meghalaya,W4,2014-08,2.58
Meghalaya,W4,2014-09,2.29
Meghalaya,W4,2014-10,2.07
Meghalaya,W4,2014-11,1.91
Meghalaya,W4,2014-12,2.17
Meghalaya,W4,2015-01,2.32
Meghalaya,W4,2015-02,2.3
Meghalaya,W4,2015-03,2.3
Meghalaya,W5,2014-04,8.17
Meghalaya,W5,2014-05,8.68
Meghalaya,W5,2014-06,9.58
Meghalaya,W5,2014-07,8.8
Meghalaya,W5,2014-08,8.02
Meghalaya,W5,2014-09,7.44
Meghalaya,W5,2014-10,7.85
Meghalaya,W5,2014-11,6.76
Meghalaya,W5,2014-12,6.97
Meghalaya,W5,2015-01,7.94
Meghalaya,W5,2015-02,7.88
Meghalaya,W5,2015-03,8.0
Meghalaya,W6,2014-04,11.52
Meghalaya,W6,2014-05,11.26
Meghalaya,W6,2014-06,12.99
Meghalaya,W6,2014-07,12.45
Meghalaya,W6,2014-08,11.89
Meghalaya,W6,2014-09,11.1
Meghalaya,W6,2014-10,9.54
Meghalaya,W6,2014-11,9.03
Meghalaya,W6,2014-12,10.2
Meghalaya,W6,2015-01,10.34
Meghalaya,W6,2015-02,10.91
Meghalaya,W6,2015-03,11.34
Meghalaya,W7,2014-04,6.42
Meghalaya,W7,2014-05,6.19
Meghalaya,W7,2014-06,6.35
Meghalaya,W7,2014-07,6.85
Meghalaya,W7,2014-08,6.25
Meghalaya,W7,2014-09,5.65
Meghalaya,W7,2014-10,5.48
Meghalaya,W7,2014-11,5.72
Meghalaya,W7,2014-12,5.19
Meghalaya,W7,2015-01,5.88
Meghalaya,W7,2015-02,5.69
Meghalaya,W7,2015-03,6.31
Meghalaya,W8,2014-04,2.94
Meghalaya,W8,2014-05,2.97
Meghalaya,W8,2014-06,3.13
Meghalaya,W8,2014-07,3.59
Meghalaya,W8,2014-08,3.11
Meghalaya,W8,2014-09,2.89
Meghalaya,W8,2014-10,2.55
Meghalaya,W8,2014-11,2.66
Meghalaya,W8,2014-12,2.8
Meghalaya,W8,2015-01,2.73
Meghalaya,W8,2015-02,2.9
Meghalaya,W8,2015-03,3.05
Meghalaya,W9,2014-04,3.42
Meghalaya,W9,2014-05,3.9
Meghalaya,W9,2014-06,3.9
Meghalaya,W9,2014-07,3.67
Meghalaya,W9,2014-08,3.62
Meghalaya,W9,2014-09,3.63
Meghalaya,W9,2014-10,3.36
Meghalaya,W9,2014-11,3.08
Meghalaya,W9,2014-12,3.23
Meghalaya,W9,2015-01,3.19
Meghalaya,W9,2015-02,3.46
Meghalaya,W9,2015-03,3.53
Meghalaya,W10,2014-04,4.97
Meghalaya,W10,2014-05,4.44
Meghalaya,W10,2014-06,5.22
Meghalaya,W10,2014-07,4.71
Meghalaya,W10,2014-08,4.79
Meghalaya,W10,2014-09,4.46
Meghalaya,W10,2014-10,4.28
Meghalaya,W10,2014-11,4.13
Meghalaya,W10,2014-12,3.96
Meghalaya,W10,2015-01,3.97
Meghalaya,W10,2015-02,4.53
Meghalaya,W10,2015-03,4.16
Mizoram,W1,2014-04,4.06
Mizoram,W1,2014-05,4.6
Mizoram,W1,2014-06,4.45
Mizoram,W1,2014-07,4.51
Mizoram,W1,2014-08,4.75
Mizoram,W1,2014-09,4.22
Mizoram,W1,2014-10,3.61
Mizoram,W1,2014-11,3.93
Mizoram,W1,2014-12,4.23
Mizoram,W1,2015-01,3.8
Mizoram,W1,2015-02,4.54
Mizoram,W1,2015-03,4.39
Mizoram,W2,2014-04,1.12
Mizoram,W2,2014-05,1.09
Mizoram,W2,2014-06,1.08
Mizoram,W2,2014-07,1.09
Mizoram,W2,2014-08,1.04
Mizoram,W2,2014-09,0.9
Mizoram,W2,2014-10,0.97
Mizoram,W2,2014-11,0.84
Mizoram,W2,2014-12,0.85
Mizoram,W2,2015-01,0.92
Mizoram,W2,2015-02,1.04
Mizoram,W2,2015-03,1.08
Mizoram,W3,2014-04,0.84
Mizoram,W3,2014-05,0.89
Mizoram,W3,2014-06,0.88
Mizoram,W3,2014-07,0.99
Mizoram,W3,2014-08,0.88
Mizoram,W3,2014-09,0.81
Mizoram,W3,2014-10,0.81
Mizoram,W3,2014-11,0.77
Mizoram,W3,2014-12,0.76
Mizoram,W3,2015-01,0.83
Mizoram,W3,2015-02,0.8
Mizoram,W3,2015-03,0.87
Mizoram,W4,2014-04,17.46
Mizoram,W4,2014-05,16.59
Mizoram,W4,2014-06,18.19
Mizoram,W4,2014-07,18.98
Mizoram,W4,2014-08,19.4
Mizoram,W4,2014-09,18.24
Mizoram,W4,2014-10,15.23
Mizoram,W4,2014-11,14.62
Mizoram,W4,2014-12,16.4
Mizoram,W4,2015-01,15.32
Mizoram,W4,2015-02,17.94
Mizoram,W4,2015-03,17.88
Mizoram,W5,2014-04,4.81
Mizoram,W5,2014-05,5.25
Mizoram,W5,2014-06,6.14
Mizoram,W5,2014-07,5.96
Mizoram,W5,2014-08,5.67
Mizoram,W5,2014-09,4.86
Mizoram,W5,2014-10,5.12
Mizoram,W5,2014-11,4.95
Mizoram,W5,2014-12,4.79
Mizoram,W5,2015-01,4.79
Mizoram,W5,2015-02,5.32
Mizoram,W5,2015-03,5.72
Mizoram,W6,2014-04,1.42
Mizoram,W6,2014-05,1.54
Mizoram,W6,2014-06,1.47
Mizoram,W6,2014-07,1.54
Mizoram,W6,2014-08,1.64
Mizoram,W6,2014-09,1.39
Mizoram,W6,2014-10,1.47
Mizoram,W6,2014-11,1.19
Mizoram,W6,2014-12,1.41
Mizoram,W6,2015-01,1.46
Mizoram,W6,2015-02,1.32
Mizoram,W6,2015-03,1.46
Mizoram,W7,2014-04,1.71
Mizoram,W7,2014-05,1.71
Mizoram,W7,2014-06,1.81
Mizoram,W7,2014-07,1.74
Mizoram,W7,2014-08,1.84
Mizoram,W7,2014-09,1.63
Mizoram,W7,2014-10,1.49
Mizoram,W7,2014-11,1.38
Mizoram,W7,2014-12,1.5
Mizoram,W7,2015-01,1.5
Mizoram,W7,2015-02,1.61
Mizoram,W7,2015-03,1.67
Mizoram,W8,2014-04,2.82
Mizoram,W8,2014-05,3.12
Mizoram,W8,2014-06,2.99
Mizoram,W8,2014-07,3.52
Mizoram,W8,2014-08,3.23
Mizoram,W8,2014-09,2.95
Mizoram,W8,2014-10,2.77
Mizoram,W8,2014-11,2.32
Mizoram,W8,2014-12,2.75
Mizoram,W8,2015-01,2.52
Mizoram,W8,2015-02,2.74
Mizoram,W8,2015-03,3.03
Mizoram,W9,2014-04,1.52
Mizoram,W9,2014-05,1.54
Mizoram,W9,2014-06,1.73
Mizoram,W9,2014-07,1.81
Mizoram,W9,2014-08,1.63
Mizoram,W9,2014-09,1.56
Mizoram,W9,2014-10,1.49
Mizoram,W9,2014-11,1.52
Mizoram,W9,2014-12,1.41
Mizoram,W9,2015-01,1.41
Mizoram,W9,2015-02,1.44
Mizoram,W9,2015-03,1.48
Mizoram,W10,2014-04,1.67
Mizoram,W10,2014-05,1.69
Mizoram,W10,2014-06,1.64
Mizoram,W10,2014-07,1.87
Mizoram,W10,2014-08,1.72
Mizoram,W10,2014-09,1.6
Mizoram,W10,2014-10,1.36
Mizoram,W10,2014-11,1.37
Mizoram,W10,2014-12,1.44
Mizoram,W10,2015-01,1.42
Mizoram,W10,2015-02,1.36
Mizoram,W10,2015-03,1.68
Nagaland,W1,2014-04,1.92
Nagaland,W1,2014-05,1.7
Nagaland,W1,2014-06,1.9
Nagaland,W1,2014-07,1.81
Nagaland,W1,2014-08,1.81
Nagaland,W1,2014-09,1.77
Nagaland,W1,2014-10,1.57
Nagaland,W1,2014-11,1.64
Nagaland,W1,2014-12,1.57
Nagaland,W1,2015-01,1.71
Nagaland,W1,2015-02,1.75
Nagaland,W1,2015-03,1.75
Nagaland,W2,2014-04,4.91
Nagaland,W2,2014-05,4.28
Nagaland,W2,2014-06,4.85
Nagaland,W2,2014-07,4.66
Nagaland,W2,2014-08,4.32
Nagaland,W2,2014-09,4.05
Nagaland,W2,2014-10,3.72
Nagaland,W2,2014-11,3.57
Nagaland,W2,2014-12,4.32
Nagaland,W2,2015-01,4.33
Nagaland,W2,2015-02,4.34
Nagaland,W2,2015-03,4.34
Nagaland,W3,2014-04,0.96
Nagaland,W3,2014-05,0.95
Nagaland,W3,2014-06,1.05
Nagaland,W3,2014-07,1.11
Nagaland,W3,2014-08,0.98
Nagaland,W3,2014-09,0.9
Nagaland,W3,2014-10,0.87
Nagaland,W3,2014-11,0.79
Nagaland,W3,2014-12,0.83
Nagaland,W3,2015-01,0.85
Nagaland,W3,2015-02,0.9
Nagaland,W3,2015-03,0.98
Nagaland,W4,2014-04,4.83
Nagaland,W4,2014-05,5.5
Nagaland,W4,2014-06,5.24
Nagaland,W4,2014-07,5.51
Nagaland,W4,2014-08,5.57
Nagaland,W4,2014-09,4.81
Nagaland,W4,2014-10,4.44
Nagaland,W4,2014-11,4.1
Nagaland,W4,2014-12,4.53
Nagaland,W4,2015-01,4.92
Nagaland,W4,2015-02,4.89
Nagaland,W4,2015-03,5.72
Nagaland,W5,2014-04,2.46
Nagaland,W5,2014-05,2.52
Nagaland,W5,2014-06,2.6
Nagaland,W5,2014-07,2.66
Nagaland,W5,2014-08,2.59
Nagaland,W5,2014-09,2.31
Nagaland,W5,2014-10,2.04
Nagaland,W5,2014-11,2.03
Nagaland,W5,2014-12,2.13
Nagaland,W5,2015-01,2.32
Nagaland,W5,2015-02,2.43
Nagaland,W5,2015-03,2.58
Nagaland,W6,2014-04,2.35
Nagaland,W6,2014-05,1.92
Nagaland,W6,2014-06,2.17
Nagaland,W6,2014-07,2.42
Nagaland,W6,2014-08,1.95
Nagaland,W6,2014-09,2.28
Nagaland,W6,2014-10,1.92
Nagaland,W6,2014-11,1.65
Nagaland,W6,2014-12,1.93
Nagaland,W6,2015-01,1.85
Nagaland,W6,2015-02,2.03
Nagaland,W6,2015-03,2.11
Nagaland,W7,2014-04,0.43
Nagaland,W7,2014-05,0.42
Nagaland,W7,2014-06,0.48
Nagaland,W7,2014-07,0.48
Nagaland,W7,2014-08,0.45
Nagaland,W7,2014-09,0.38
Nagaland,W7,2014-10,0.37
Nagaland,W7,2014-11,0.35
Nagaland,W7,2014-12,0.36
Nagaland,W7,2015-01,0.41
Nagaland,W7,2015-02,0.42
Nagaland,W7,2015-03,0.47
Nagaland,W8,2014-04,0.5
Nagaland,W8,2014-05,0.5
Nagaland,W8,2014-06,0.52
Nagaland,W8,2014-07,0.52
Nagaland,W8,2014-08,0.55
Nagaland,W8,2014-09,0.49
Nagaland,W8,2014-10,0.47
Nagaland,W8,2014-11,0.44
Nagaland,W8,2014-12,0.42
Nagaland,W8,2015-01,0.5
Nagaland,W8,2015-02,0.48
Nagaland,W8,2015-03,0.47
Nagaland,W9,2014-04,5.02
Nagaland,W9,2014-05,5.16
Nagaland,W9,2014-06,5.35
Nagaland,W9,2014-07,5.83
Nagaland,W9,2014-08,5.41
Nagaland,W9,2014-09,5.13
Nagaland,W9,2014-10,4.7
Nagaland,W9,2014-11,4.2
Nagaland,W9,2014-12,4.11
Nagaland,W9,2015-01,4.56
Nagaland,W9,2015-02,5.2
Nagaland,W9,2015-03,5.62
Nagaland,W10,2014-04,3.36
Nagaland,W10,2014-05,3.3
Nagaland,W10,2014-06,3.27
Nagaland,W10,2014-07,3.77
Nagaland,W10,2014-08,3.85
Nagaland,W10,2014-09,3.12
Nagaland,W10,2014-10,2.87
Nagaland,W10,2014-11,2.81
Nagaland,W10,2014-12,2.76
Nagaland,W10,2015-01,3.12
Nagaland,W10,2015-02,3.18
Nagaland,W10,2015-03,3.59
Tripura,W1,2014-04,1.05
Tripura,W1,2014-05,1.08
Tripura,W1,2014-06,0.98
Tripura,W1,2014-07,1.18
Tripura,W1,2014-08,1.1
Tripura,W1,2014-09,1.07
Tripura,W1,2014-10,1.05
Tripura,W1,2014-11,0.92
Tripura,W1,2014-12,0.92
Tripura,W1,2015-01,1.0
Tripura,W1,2015-02,1.13
Tripura,W1,2015-03,1.01
Tripura,W2,2014-04,1.22
Tripura,W2,2014-05,1.22
Tripura,W2,2014-06,1.3
Tripura,W2,2014-07,1.5
Tripura,W2,2014-08,1.3
Tripura,W2,2014-09,1.33
Tripura,W2,2014-10,1.07
Tripura,W2,2014-11,1.03
Tripura,W2,2014-12,1.08
Tripura,W2,2015-01,1.16
Tripura,W2,2015-02,1.22
Tripura,W2,2015-03,1.17
Tripura,W3,2014-04,2.69
Tripura,W3,2014-05,3.0
Tripura,W3,2014-06,3.13
Tripura,W3,2014-07,3.05
Tripura,W3,2014-08,3.05
Tripura,W3,2014-09,2.79
Tripura,W3,2014-10,2.64
Tripura,W3,2014-11,2.31
Tripura,W3,2014-12,2.45
Tripura,W3,2015-01,2.57
Tripura,W3,2015-02,2.64
Tripura,W3,2015-03,2.72
Tripura,W4,2014-04,0.73
Tripura,W4,2014-05,0.76
Tripura,W4,2014-06,0.83
Tripura,W4,2014-07,0.89
Tripura,W4,2014-08,0.83
Tripura,W4,2014-09,0.73
Tripura,W4,2014-10,0.72
Tripura,W4,2014-11,0.61
Tripura,W4,2014-12,0.69
Tripura,W4,2015-01,0.7
Tripura,W4,2015-02,0.74
Tripura,W4,2015-03,0.79
Tripura,W5,2014-04,2.77
Tripura,W5,2014-05,2.91
Tripura,W5,2014-06,3.16
Tripura,W5,2014-07,3.0
Tripura,W5,2014-08,2.97
Tripura,W5,2014-09,2.66
Tripura,W5,2014-10,2.61
Tripura,W5,2014-11,2.33
Tripura,W5,2014-12,2.62
Tripura,W5,2015-01,2.71
Tripura,W5,2015-02,2.59
Tripura,W5,2015-03,2.84
Tripura,W6,2014-04,0.18
Tripura,W6,2014-05,0.2
Tripura,W6,2014-06,0.2
Tripura,W6,2014-07,0.18
Tripura,W6,2014-08,0.18
Tripura,W6,2014-09,0.18
Tripura,W6,2014-10,0.14
Tripura,W6,2014-11,0.16
Tripura,W6,2014-12,0.15
Tripura,W6,2015-01,0.16
Tripura,W6,2015-02,0.17
Tripura,W6,2015-03,0.18
Tripura,W7,2014-04,3.47
Tripura,W7,2014-05,3.57
Tripura,W7,2014-06,3.57
Tripura,W7,2014-07,3.94
Tripura,W7,2014-08,3.73
Tripura,W7,2014-09,3.16
Tripura,W7,2014-10,3.02
Tripura,W7,2014-11,2.68
Tripura,W7,2014-12,3.02
Tripura,W7,2015-01,2.92
Tripura,W7,2015-02,3.35
Tripura,W7,2015-03,3.3
Tripura,W8,2014-04,1.35
Tripura,W8,2014-05,1.33
Tripura,W8,2014-06,1.38
Tripura,W8,2014-07,1.42
Tripura,W8,2014-08,1.29
Tripura,W8,2014-09,1.13
Tripura,W8,2014-10,1.15
Tripura,W8,2014-11,1.11
Tripura,W8,2014-12,1.06
Tripura,W8,2015-01,1.22
Tripura,W8,2015-02,1.19
Tripura,W8,2015-03,1.3
Tripura,W9,2014-04,6.17
Tripura,W9,2014-05,7.86
Tripura,W9,2014-06,7.69
Tripura,W9,2014-07,7.45
Tripura,W9,2014-08,7.88
Tripura,W9,2014-09,7.03
Tripura,W9,2014-10,5.93
Tripura,W9,2014-11,5.87
Tripura,W9,2014-12,5.55
Tripura,W9,2015-01,6.46
Tripura,W9,2015-02,6.66
Tripura,W9,2015-03,7.36
Tripura,W10,2014-04,5.24
Tripura,W10,2014-05,5.25
Tripura,W10,2014-06,5.48
Tripura,W10,2014-07,5.46
Tripura,W10,2014-08,5.69
Tripura,W10,2014-09,4.49
Tripura,W10,2014-10,4.51
Tripura,W10,2014-11,4.74
Tripura,W10,2014-12,4.69
Tripura,W10,2015-01,5.27
Tripura,W10,2015-02,4.94
Tripura,W10,2015-03,5.42
Total All India,W1,2014-04,24.94
Total All India,W1,2014-05,26.17
Total All India,W1,2014-06,26.01
Total All India,W1,2014-07,26.01
Total All India,W1,2014-08,29.61
Total All India,W1,2014-09,24.08
Total All India,W1,2014-10,22.41
Total All India,W1,2014-11,21.69
Total All India,W1,2014-12,23.07
Total All India,W1,2015-01,23.16
Total All India,W1,2015-02,22.66
Total All India,W1,2015-03,20.96
Total All India,W2,2014-04,3.01
Total All India,W2,2014-05,2.92
Total All India,W2,2014-06,3.24
Total All India,W2,2014-07,3.35
Total All India,W2,2014-08,3.06
Total All India,W2,2014-09,2.85
Total All India,W2,2014-10,2.8
Total All India,W2,2014-11,2.66
Total All India,W2,2014-12,2.62
Total All India,W2,2015-01,2.73
Total All India,W2,2015-02,2.66
Total All India,W2,2015-03,3.05
Total All India,W3,2014-04,8.95
Total All India,W3,2014-05,10.28
Total All India,W3,2014-06,10.05
Total All India,W3,2014-07,10.26
Total All India,W3,2014-08,10.34
Total All India,W3,2014-09,8.4
Total All India,W3,2014-10,9.13
Total All India,W3,2014-11,7.57
Total All India,W3,2014-12,8.12
Total All India,W3,2015-01,8.05
Total All India,W3,2015-02,8.77
Total All India,W3,2015-03,9.08
Total All India,W4,2014-04,9.55
Total All India,W4,2014-05,9.94
Total All India,W4,2014-06,10.61
Total All India,W4,2014-07,11.27
Total All India,W4,2014-08,9.53
Total All India,W4,2014-09,9.55
Total All India,W4,2014-10,8.14
Total All India,W4,2014-11,8.09
Total All India,W4,2014-12,8.73
Total All India,W4,2015-01,8.61
Total All India,W4,2015-02,8.58
Total All India,W4,2015-03,9.96
Total All India,W5,2014-04,16.92
Total All India,W5,2014-05,17.66
Total All India,W5,2014-06,16.17
Total All India,W5,2014-07,18.07
Total All India,W5,2014-08,15.9
Total All India,W5,2014-09,14.15
Total All India,W5,2014-10,14.3
Total All India,W5,2014-11,15.81
Total All India,W5,2014-12,12.95
Total All India,W5,2015-01,15.15
Total All India,W5,2015-02,16.32
Total All India,W5,2015-03,16.55
Total All India,W6,2014-04,1.34
Total All India,W6,2014-05,1.22
Total All India,W6,2014-06,1.33
Total All India,W6,2014-07,1.3
Total All India,W6,2014-08,1.3
Total All India,W6,2014-09,1.21
Total All India,W6,2014-10,1.16
Total All India,W6,2014-11,1.09
Total All India,W6,2014-12,1.06
Total All India,W6,2015-01,1.14
Total All India,W6,2015-02,1.34
Total All India,W6,2015-03,1.16
Total All India,W7,2014-04,3.99
Total All India,W7,2014-05,4.36
Total All India,W7,2014-06,4.37
Total All India,W7,2014-07,4.87
Total All India,W7,2014-08,4.28
Total All India,W7,2014-09,4.01
Total All India,W7,2014-10,4.25
Total All India,W7,2014-11,4.17
Total All India,W7,2014-12,3.31
Total All India,W7,2015-01,3.78
Total All India,W7,2015-02,3.87
Total All India,W7,2015-03,4.46
Total All India,W8,2014-04,10.4
Total All India,W8,2014-05,10.16
Total All India,W8,2014-06,11.67
Total All India,W8,2014-07,10.66
Total All India,W8,2014-08,11.06
Total All India,W8,2014-09,9.88
Total All India,W8,2014-10,10.22
Total All India,W8,2014-11,9.43
Total All India,W8,2014-12,9.33
Total All India,W8,2015-01,9.02
Total All India,W8,2015-02,9.83
